Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,0,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,
2019,7,30,6,30,0,0,0,7,22.200000000000003,0.18,1.7000000000000002,163,75.24,27,N/A
2019,7,30,7,0,0,0,0,7,22.5,0.18,1.6,167,77.59,26.700000000000003,N/A
2019,7,30,7,30,0,0,0,7,22.5,0.18,1.5,168,78.5,26.5,N/A
2019,7,30,8,0,0,0,0,7,22.5,0.18,1.5,169,79.82000000000001,26.3,N/A
2019,7,30,8,30,0,0,0,7,22.5,0.18,1.5,176,80.77,26.1,N/A
2019,7,30,9,0,0,0,0,7,22.5,0.18,1.6,184,81.73,25.900000000000002,N/A
2019,7,30,9,30,0,0,0,7,22.5,0.18,1.8,199,82.21000000000001,25.8,N/A
2019,7,30,10,0,0,0,0,7,22.400000000000002,0.18,2,214,82.12,25.700000000000003,N/A
2019,7,30,10,30,0,0,0,7,22.400000000000002,0.18,2,220,83.10000000000001,25.5,N/A
2019,7,30,11,0,0,0,0,7,22.400000000000002,0.18,2.1,226,83.57000000000001,25.400000000000002,N/A
2019,7,30,11,30,0,0,0,7,22.400000000000002,0.18,2.4000000000000004,229,80.66,26,N/A
2019,7,30,12,0,13,13,14,7,22.400000000000002,0.18,2.8000000000000003,233,77.56,26.6,N/A
2019,7,30,12,30,57,113,75,3,22.400000000000002,0.18,2.8000000000000003,240,72.31,27.8,N/A
2019,7,30,13,0,90,317,174,0,22.200000000000003,0.18,2.9000000000000004,248,66.73,29,N/A
2019,7,30,13,30,104,512,291,0,22.200000000000003,0.18,2.8000000000000003,261,61.24,30.5,N/A
2019,7,30,14,0,141,476,362,0,21.900000000000002,0.18,2.7,274,55.39,31.900000000000002,N/A
2019,7,30,14,30,141,614,485,0,21.8,0.18,2.5,290,51.44,33.2,N/A
2019,7,30,15,0,138,704,593,0,21.5,0.18,2.2,306,46.57,34.6,N/A
2019,7,30,15,30,144,740,682,0,21.5,0.18,1.9000000000000001,326,44.32,35.5,N/A
2019,7,30,16,0,162,745,755,0,21.200000000000003,0.18,1.7000000000000002,345,41.26,36.5,N/A
2019,7,30,16,30,161,777,826,0,21.200000000000003,0.18,1.5,180,40.15,37,N/A
2019,7,30,17,0,160,802,884,0,21,0.18,1.4000000000000001,14,38.19,37.6,N/A
2019,7,30,17,30,158,817,925,0,21,0.18,1.4000000000000001,22,37.18,38.1,N/A
2019,7,30,18,0,155,830,952,0,20.6,0.18,1.4000000000000001,30,35.69,38.5,N/A
2019,7,30,18,30,156,832,962,0,20.6,0.18,1.4000000000000001,37,35.31,38.7,N/A
2019,7,30,19,0,156,830,956,0,20.3,0.18,1.4000000000000001,44,34.160000000000004,38.900000000000006,N/A
2019,7,30,19,30,162,815,932,0,20.3,0.18,1.5,50,33.97,39,N/A
2019,7,30,20,0,204,711,853,0,20.1,0.18,1.6,56,33.5,39,N/A
2019,7,30,20,30,146,807,847,0,20,0.18,1.9000000000000001,60,33.65,38.900000000000006,N/A
2019,7,30,21,0,140,792,783,0,19.8,0.18,2.2,65,33.51,38.7,N/A
2019,7,30,21,30,135,769,707,0,19.8,0.18,2.5,68,34.42,38.2,N/A
2019,7,30,22,0,127,739,620,0,19.6,0.18,2.8000000000000003,71,34.72,37.800000000000004,N/A
2019,7,30,22,30,129,668,517,0,19.6,0.18,3,74,36.06,37.1,N/A
2019,7,30,23,0,139,501,384,0,19.8,0.18,3.2,77,37.92,36.4,N/A
2019,7,30,23,30,97,575,321,0,19.8,0.18,3.2,77,37.92,36.4,N/A
2019,7,31,0,0,81,480,219,0,21.200000000000003,0.18,2.8000000000000003,85,46.29,34.4,N/A
2019,7,31,0,30,60,348,124,0,21.200000000000003,0.18,2.5,91,50.03,33,N/A
2019,7,31,1,0,29,93,37,3,22.5,0.18,2.2,97,58.47,31.6,N/A
2019,7,31,1,30,1,1,1,3,22.5,0.18,2.2,103,60.89,30.900000000000002,N/A
2019,7,31,2,0,0,0,0,3,22.700000000000003,0.18,2.1,110,63.9,30.3,N/A
2019,7,31,2,30,0,0,0,0,22.700000000000003,0.18,2,117,65.75,29.8,N/A
2019,7,31,3,0,0,0,0,0,22.900000000000002,0.18,1.9000000000000001,124,68.67,29.3,N/A
2019,7,31,3,30,0,0,0,0,23,0.18,1.8,131,70.75,28.8,N/A
2019,7,31,4,0,0,0,0,0,23.3,0.18,1.7000000000000002,138,73.73,28.400000000000002,N/A
2019,7,31,4,30,0,0,0,0,23.3,0.18,1.5,146,75.9,27.900000000000002,N/A
2019,7,31,5,0,0,0,0,0,23.5,0.18,1.4000000000000001,153,78.82000000000001,27.5,N/A
2019,7,31,5,30,0,0,0,0,23.5,0.18,1.3,160,80.68,27.1,N/A
2019,7,31,6,0,0,0,0,7,23.6,0.18,1.2000000000000002,167,83.16,26.700000000000003,N/A
2019,7,31,6,30,0,0,0,0,23.6,0.18,1.2000000000000002,171,84.64,26.400000000000002,N/A
2019,7,31,7,0,0,0,0,0,23.700000000000003,0.18,1.1,176,86.4,26.1,N/A
2019,7,31,7,30,0,0,0,0,23.6,0.18,1.1,177,87.94,25.8,N/A
2019,7,31,8,0,0,0,0,0,23.700000000000003,0.18,1.1,178,89.7,25.5,N/A
2019,7,31,8,30,0,0,0,0,23.700000000000003,0.18,1.1,175,90.77,25.3,N/A
2019,7,31,9,0,0,0,0,0,23.700000000000003,0.18,1.1,171,92.33,25,N/A
2019,7,31,9,30,0,0,0,0,23.700000000000003,0.18,1.1,167,94.08,24.700000000000003,N/A
2019,7,31,10,0,0,0,0,0,23.6,0.18,1.1,162,94.77,24.5,N/A
2019,7,31,10,30,0,0,0,0,23.6,0.18,1.2000000000000002,159,95.9,24.3,N/A
2019,7,31,11,0,0,0,0,0,23.5,0.18,1.3,156,96.62,24.1,N/A
2019,7,31,11,30,0,0,0,0,23.5,0.18,1.7000000000000002,155,94.34,24.5,N/A
2019,7,31,12,0,23,95,28,0,23.6,0.18,2.1,153,92.31,24.900000000000002,N/A
2019,7,31,12,30,54,185,83,0,23.6,0.18,2.1,155,85.48,26.200000000000003,N/A
2019,7,31,13,0,76,441,192,0,23.1,0.18,2.1,157,76.99,27.5,N/A
2019,7,31,13,30,95,542,292,0,23.1,0.18,2.3000000000000003,155,69.78,29.200000000000003,N/A
2019,7,31,14,0,105,635,399,0,21.700000000000003,0.18,2.5,153,57.99,30.900000000000002,N/A
2019,7,31,14,30,114,695,502,0,21.700000000000003,0.18,2.6,151,54.49,32,N/A
2019,7,31,15,0,121,742,600,0,21,0.18,2.8000000000000003,149,48.71,33.2,N/A
2019,7,31,15,30,128,774,689,0,21,0.18,2.8000000000000003,149,46.59,34,N/A
2019,7,31,16,0,134,797,768,0,20.8,0.18,2.8000000000000003,148,44.19,34.800000000000004,N/A
2019,7,31,16,30,139,816,836,0,20.8,0.18,2.8000000000000003,145,42.71,35.4,N/A
2019,7,31,17,0,142,829,890,0,20.6,0.18,2.8000000000000003,143,40.75,36,N/A
2019,7,31,17,30,146,837,930,0,20.6,0.18,2.7,137,39.65,36.5,N/A
2019,7,31,18,0,149,840,955,0,20.3,0.18,2.7,132,37.910000000000004,37,N/A
2019,7,31,18,30,151,839,963,0,20.3,0.18,2.7,126,37.29,37.300000000000004,N/A
2019,7,31,19,0,205,747,924,0,19.900000000000002,0.18,2.7,120,35.68,37.7,N/A
2019,7,31,19,30,234,686,881,0,19.900000000000002,0.18,2.8000000000000003,116,35.68,37.7,N/A
2019,7,31,20,0,162,796,888,0,19.6,0.18,2.9000000000000004,112,34.7,37.800000000000004,N/A
2019,7,31,20,30,153,795,842,0,19.6,0.18,3,110,35.04,37.6,N/A
2019,7,31,21,0,161,752,770,0,19.200000000000003,0.18,3.2,108,34.67,37.4,N/A
2019,7,31,21,30,173,676,675,0,19.200000000000003,0.18,3.4000000000000004,108,35.43,37,N/A
2019,7,31,22,0,134,722,614,0,18.900000000000002,0.18,3.5,109,35.5,36.6,N/A
2019,7,31,22,30,123,685,520,0,18.900000000000002,0.18,3.6,111,36.68,36,N/A
2019,7,31,23,0,112,636,421,0,19,0.18,3.7,113,38.13,35.4,N/A
2019,7,31,23,30,98,565,317,0,19,0.18,3.7,113,38.13,35.4,N/A
2019,8,1,0,0,81,473,216,0,19.900000000000002,0.18,3.3000000000000003,119,45.480000000000004,33.300000000000004,N/A
2019,8,1,0,30,59,345,122,0,19.900000000000002,0.18,2.9000000000000004,121,48.92,32,N/A
2019,8,1,1,0,30,161,43,0,20.8,0.18,2.5,123,56.050000000000004,30.6,N/A
2019,8,1,1,30,2,8,2,0,20.8,0.18,2.4000000000000004,125,57.67,30.1,N/A
2019,8,1,2,0,0,0,0,0,21.1,0.18,2.3000000000000003,127,60.800000000000004,29.5,N/A
2019,8,1,2,30,0,0,0,0,21.1,0.18,2.2,128,62.57,29,N/A
2019,8,1,3,0,0,0,0,0,21.3,0.18,2.1,129,64.63,28.6,N/A
2019,8,1,3,30,0,0,0,0,21.3,0.18,2,131,65.76,28.3,N/A
2019,8,1,4,0,0,0,0,0,21.3,0.18,2,133,67.58,27.900000000000002,N/A
2019,8,1,4,30,0,0,0,0,21.3,0.18,2,138,68.77,27.6,N/A
2019,8,1,5,0,0,0,0,0,21.400000000000002,0.18,1.9000000000000001,143,70.34,27.3,N/A
2019,8,1,5,30,0,0,0,0,21.400000000000002,0.18,1.9000000000000001,149,71.58,27,N/A
2019,8,1,6,0,0,0,0,0,21.6,0.18,1.9000000000000001,155,73.41,26.700000000000003,N/A
2019,8,1,6,30,0,0,0,0,21.5,0.18,1.8,159,75.16,26.3,N/A
2019,8,1,7,0,0,0,0,0,21.700000000000003,0.18,1.7000000000000002,163,77.44,26,N/A
2019,8,1,7,30,0,0,0,0,21.700000000000003,0.18,1.6,163,78.82000000000001,25.700000000000003,N/A
2019,8,1,8,0,0,0,0,0,22,0.18,1.5,164,81.02,25.5,N/A
2019,8,1,8,30,0,0,0,7,22,0.18,1.5,163,81.99,25.3,N/A
2019,8,1,9,0,0,0,0,7,22.400000000000002,0.18,1.5,163,84.3,25.200000000000003,N/A
2019,8,1,9,30,0,0,0,7,22.400000000000002,0.18,1.4000000000000001,164,85.3,25,N/A
2019,8,1,10,0,0,0,0,7,22.700000000000003,0.18,1.4000000000000001,165,87.68,24.900000000000002,N/A
2019,8,1,10,30,0,0,0,7,22.700000000000003,0.18,1.4000000000000001,166,88.21000000000001,24.8,N/A
2019,8,1,11,0,0,0,0,7,23,0.18,1.4000000000000001,168,91.05,24.6,N/A
2019,8,1,11,30,0,0,0,7,23,0.18,1.9000000000000001,172,87.86,25.200000000000003,N/A
2019,8,1,12,0,22,87,27,7,23.5,0.18,2.3000000000000003,175,87.14,25.8,N/A
2019,8,1,12,30,51,151,75,7,23.5,0.18,2.6,186,80.18,27.200000000000003,N/A
2019,8,1,13,0,86,265,155,7,23.6,0.18,3,197,74.3,28.6,N/A
2019,8,1,13,30,118,378,255,7,23.6,0.18,3.4000000000000004,204,67.78,30.200000000000003,N/A
2019,8,1,14,0,160,385,338,7,22.3,0.18,3.8000000000000003,210,56.89,31.900000000000002,N/A
2019,8,1,14,30,198,401,421,7,22.3,0.18,3.5,209,53.480000000000004,33,N/A
2019,8,1,15,0,272,254,436,7,21.200000000000003,0.18,3.1,207,47.37,34,N/A
2019,8,1,15,30,310,323,544,7,21.200000000000003,0.18,2.3000000000000003,182,45.11,34.9,N/A
2019,8,1,16,0,349,330,611,7,20.3,0.18,1.6,157,40.76,35.7,N/A
2019,8,1,16,30,363,346,658,7,20.3,0.18,1.9000000000000001,139,39.660000000000004,36.2,N/A
2019,8,1,17,0,388,213,580,7,19.5,0.18,2.1,121,36.75,36.7,N/A
2019,8,1,17,30,422,346,746,7,19.5,0.18,2.4000000000000004,123,35.96,37.1,N/A
2019,8,1,18,0,433,336,755,8,18.900000000000002,0.18,2.7,126,34.09,37.4,N/A
2019,8,1,18,30,474,261,726,7,18.900000000000002,0.18,2.9000000000000004,127,33.730000000000004,37.6,N/A
2019,8,1,19,0,470,254,714,7,18.5,0.18,3.1,129,32.43,37.800000000000004,N/A
2019,8,1,19,30,359,461,794,7,18.5,0.18,3.2,129,32.43,37.800000000000004,N/A
2019,8,1,20,0,304,548,803,7,18.3,0.18,3.3000000000000003,129,31.970000000000002,37.800000000000004,N/A
2019,8,1,20,30,406,171,554,8,18.3,0.18,3.3000000000000003,129,32.32,37.6,N/A
2019,8,1,21,0,379,146,497,8,18.1,0.18,3.4000000000000004,128,32.13,37.5,N/A
2019,8,1,21,30,337,248,521,7,18.1,0.18,3.4000000000000004,128,32.84,37.1,N/A
2019,8,1,22,0,294,185,417,7,18,0.18,3.4000000000000004,129,33.37,36.7,N/A
2019,8,1,22,30,238,132,314,7,18,0.18,3.3000000000000003,129,34.480000000000004,36.1,N/A
2019,8,1,23,0,190,80,229,6,18.2,0.18,3.3000000000000003,128,36.37,35.4,N/A
2019,8,1,23,30,127,199,204,7,18.2,0.18,3.3000000000000003,128,36.37,35.4,N/A
2019,8,2,0,0,90,391,201,7,19.3,0.18,2.8000000000000003,126,43.37,33.5,N/A
2019,8,2,0,30,62,298,116,0,19.3,0.18,2.5,124,46.64,32.2,N/A
2019,8,2,1,0,30,131,40,0,20.5,0.18,2.2,123,54.14,30.8,N/A
2019,8,2,1,30,2,6,2,7,20.5,0.18,2.2,123,56.02,30.200000000000003,N/A
2019,8,2,2,0,0,0,0,0,20.700000000000003,0.18,2.2,124,59.27,29.5,N/A
2019,8,2,2,30,0,0,0,0,20.700000000000003,0.18,2.1,126,61.06,29,N/A
2019,8,2,3,0,0,0,0,0,21,0.18,2,127,63.690000000000005,28.6,N/A
2019,8,2,3,30,0,0,0,0,21,0.18,2,127,64.8,28.3,N/A
2019,8,2,4,0,0,0,0,0,21.400000000000002,0.18,2,127,67.53,28,N/A
2019,8,2,4,30,0,0,0,0,21.400000000000002,0.18,2.2,126,68.32000000000001,27.8,N/A
2019,8,2,5,0,0,0,0,0,21.900000000000002,0.18,2.4000000000000004,126,70.63,27.700000000000003,N/A
2019,8,2,5,30,0,0,0,0,21.900000000000002,0.18,2.4000000000000004,127,71.87,27.400000000000002,N/A
2019,8,2,6,0,0,0,0,0,22.400000000000002,0.18,2.5,129,74.87,27.200000000000003,N/A
2019,8,2,6,30,0,0,0,0,22.400000000000002,0.18,2.5,131,75.75,27,N/A
2019,8,2,7,0,0,0,0,0,22.8,0.18,2.4000000000000004,134,79.13,26.700000000000003,N/A
2019,8,2,7,30,0,0,0,0,22.8,0.18,2.4000000000000004,137,80.06,26.5,N/A
2019,8,2,8,0,0,0,0,0,23.1,0.18,2.4000000000000004,141,82.65,26.3,N/A
2019,8,2,8,30,0,0,0,0,23.1,0.18,2.3000000000000003,144,83.63,26.1,N/A
2019,8,2,9,0,0,0,0,0,23.400000000000002,0.18,2.3000000000000003,147,86.06,25.900000000000002,N/A
2019,8,2,9,30,0,0,0,0,23.400000000000002,0.18,2.2,148,87.08,25.700000000000003,N/A
2019,8,2,10,0,0,0,0,0,23.700000000000003,0.18,2,150,89.62,25.5,N/A
2019,8,2,10,30,0,0,0,0,23.700000000000003,0.18,1.9000000000000001,151,90.78,25.3,N/A
2019,8,2,11,0,0,0,0,0,23.900000000000002,0.18,1.8,152,93.09,25.1,N/A
2019,8,2,11,30,0,0,0,0,23.900000000000002,0.18,2,152,90.91,25.5,N/A
2019,8,2,12,0,20,59,23,0,24.200000000000003,0.18,2.2,153,90.12,25.900000000000002,N/A
2019,8,2,12,30,56,157,80,0,24.200000000000003,0.18,2.3000000000000003,161,84.48,27,N/A
2019,8,2,13,0,93,264,161,0,23.8,0.18,2.3000000000000003,170,77.43,28.1,N/A
2019,8,2,13,30,118,409,266,0,23.8,0.18,2.4000000000000004,176,71.42,29.5,N/A
2019,8,2,14,0,163,62,192,4,22.700000000000003,0.18,2.5,183,62.09,30.8,N/A
2019,8,2,14,30,218,284,376,3,22.700000000000003,0.18,2.3000000000000003,182,59.01,31.700000000000003,N/A
2019,8,2,15,0,277,252,439,3,22,0.18,2.2,181,53.26,32.7,N/A
2019,8,2,15,30,316,296,530,3,22,0.18,1.9000000000000001,173,51.22,33.4,N/A
2019,8,2,16,0,351,311,598,3,21.400000000000002,0.18,1.6,165,47.81,34,N/A
2019,8,2,16,30,294,514,732,0,21.400000000000002,0.18,1.5,151,46.45,34.5,N/A
2019,8,2,17,0,286,572,801,0,20.900000000000002,0.18,1.4000000000000001,136,43.88,35,N/A
2019,8,2,17,30,437,298,716,7,20.900000000000002,0.18,1.4000000000000001,122,42.93,35.4,N/A
2019,8,2,18,0,454,265,708,7,20.6,0.18,1.5,108,41.480000000000004,35.7,N/A
2019,8,2,18,30,477,225,694,7,20.6,0.18,1.7000000000000002,101,41.21,35.800000000000004,N/A
2019,8,2,19,0,435,277,701,7,20.5,0.18,1.9000000000000001,94,41,35.800000000000004,N/A
2019,8,2,19,30,426,309,717,7,20.5,0.18,2.2,93,41.230000000000004,35.7,N/A
2019,8,2,20,0,441,173,598,8,20.6,0.18,2.4000000000000004,93,41.84,35.5,N/A
2019,8,2,20,30,351,332,638,3,20.6,0.18,2.6,97,42.54,35.2,N/A
2019,8,2,21,0,275,422,616,0,20.700000000000003,0.18,2.8000000000000003,101,43.72,34.9,N/A
2019,8,2,21,30,329,176,459,7,20.700000000000003,0.18,2.9000000000000004,106,44.45,34.6,N/A
2019,8,2,22,0,292,94,354,8,20.900000000000002,0.18,3.1,112,45.57,34.300000000000004,N/A
2019,8,2,22,30,235,263,386,7,20.900000000000002,0.18,3.1,117,46.59,33.9,N/A
2019,8,2,23,0,160,438,371,7,21.1,0.18,3.2,121,48.38,33.5,N/A
2019,8,2,23,30,124,450,297,0,21.1,0.18,3.2,121,48.38,33.5,N/A
2019,8,3,0,0,100,350,199,0,21.8,0.18,2.7,125,55.34,31.900000000000002,N/A
2019,8,3,0,30,68,220,107,0,21.8,0.18,2.6,125,58.230000000000004,31,N/A
2019,8,3,1,0,28,75,34,0,22.400000000000002,0.18,2.5,125,63.690000000000005,30,N/A
2019,8,3,1,30,1,2,1,0,22.400000000000002,0.18,2.7,125,64.79,29.700000000000003,N/A
2019,8,3,2,0,0,0,0,0,22.400000000000002,0.18,3,125,66.27,29.3,N/A
2019,8,3,2,30,0,0,0,0,22.400000000000002,0.18,3,124,67.04,29.1,N/A
2019,8,3,3,0,0,0,0,4,22.5,0.18,3.1,124,68.72,28.8,N/A
2019,8,3,3,30,0,0,0,4,22.5,0.18,3,124,69.52,28.6,N/A
2019,8,3,4,0,0,0,0,4,22.700000000000003,0.18,2.9000000000000004,124,71.54,28.3,N/A
2019,8,3,4,30,0,0,0,4,22.700000000000003,0.18,2.9000000000000004,127,72.8,28,N/A
2019,8,3,5,0,0,0,0,4,22.8,0.18,2.8000000000000003,130,74.46000000000001,27.8,N/A
2019,8,3,5,30,0,0,0,4,22.8,0.18,2.8000000000000003,135,75.7,27.5,N/A
2019,8,3,6,0,0,0,0,4,23,0.18,2.9000000000000004,141,77.68,27.200000000000003,N/A
2019,8,3,6,30,0,0,0,4,23,0.18,2.9000000000000004,144,78.59,27,N/A
2019,8,3,7,0,0,0,0,4,23,0.18,3,147,79.93,26.8,N/A
2019,8,3,7,30,0,0,0,4,23,0.18,2.9000000000000004,146,80.8,26.6,N/A
2019,8,3,8,0,0,0,0,4,23.1,0.18,2.7,145,82.7,26.3,N/A
2019,8,3,8,30,0,0,0,4,23.1,0.18,2.6,135,83.27,26.200000000000003,N/A
2019,8,3,9,0,0,0,0,4,23.400000000000002,0.18,2.4000000000000004,126,85.44,26,N/A
2019,8,3,9,30,0,0,0,4,23.400000000000002,0.18,2.6,121,86.45,25.8,N/A
2019,8,3,10,0,0,0,0,4,23.700000000000003,0.18,2.7,115,89.05,25.6,N/A
2019,8,3,10,30,0,0,0,4,23.700000000000003,0.18,2.7,120,89.58,25.5,N/A
2019,8,3,11,0,0,0,0,8,23.8,0.18,2.8000000000000003,124,91.03,25.400000000000002,N/A
2019,8,3,11,30,0,0,0,8,23.8,0.18,2.8000000000000003,129,90.5,25.5,N/A
2019,8,3,12,0,3,0,3,6,24,0.18,2.9000000000000004,134,90.89,25.6,N/A
2019,8,3,12,30,7,0,7,6,24,0.18,3.1,142,87.22,26.3,N/A
2019,8,3,13,0,11,0,11,6,23.900000000000002,0.18,3.4000000000000004,149,82.98,27,N/A
2019,8,3,13,30,32,0,32,6,23.900000000000002,0.18,3.6,156,77.83,28.1,N/A
2019,8,3,14,0,25,0,25,6,23.200000000000003,0.18,3.8000000000000003,163,70.62,29.1,N/A
2019,8,3,14,30,33,0,33,6,23.200000000000003,0.18,3.8000000000000003,167,67.45,29.900000000000002,N/A
2019,8,3,15,0,37,0,37,6,22.8,0.18,3.8000000000000003,171,62.76,30.700000000000003,N/A
2019,8,3,15,30,92,0,92,6,22.8,0.18,3.8000000000000003,171,60.31,31.400000000000002,N/A
2019,8,3,16,0,172,4,175,6,22.8,0.18,3.8000000000000003,170,58.01,32.1,N/A
2019,8,3,16,30,170,5,174,6,22.8,0.18,3.6,169,56.09,32.7,N/A
2019,8,3,17,0,168,5,172,6,22.900000000000002,0.18,3.5,168,54.2,33.4,N/A
2019,8,3,17,30,368,38,403,6,22.900000000000002,0.18,3.4000000000000004,167,53.01,33.800000000000004,N/A
2019,8,3,18,0,421,49,468,6,23.1,0.18,3.2,166,52.39,34.2,N/A
2019,8,3,18,30,412,45,455,6,23,0.18,3,166,51.76,34.4,N/A
2019,8,3,19,0,468,99,563,7,23.200000000000003,0.18,2.9000000000000004,165,51.79,34.6,N/A
2019,8,3,19,30,462,159,611,7,23.200000000000003,0.18,2.8000000000000003,162,52.02,34.5,N/A
2019,8,3,20,0,443,147,576,7,23.5,0.18,2.8000000000000003,159,53.47,34.300000000000004,N/A
2019,8,3,20,30,400,84,472,8,23.5,0.18,2.8000000000000003,155,54.660000000000004,33.9,N/A
2019,8,3,21,0,384,180,529,7,23.6,0.18,2.9000000000000004,150,55.9,33.6,N/A
2019,8,3,21,30,311,68,361,6,23.6,0.18,2.9000000000000004,147,57.43,33.1,N/A
2019,8,3,22,0,272,169,384,7,23.5,0.18,3,145,58.84,32.6,N/A
2019,8,3,22,30,205,52,235,6,23.5,0.18,3,142,61.26,31.900000000000002,N/A
2019,8,3,23,0,189,252,310,7,23.5,0.18,2.9000000000000004,139,63.84,31.200000000000003,N/A
2019,8,3,23,30,142,368,282,7,23.5,0.18,2.9000000000000004,139,63.84,31.200000000000003,N/A
2019,8,4,0,0,113,263,186,3,23.900000000000002,0.18,2.7,128,71.85000000000001,29.5,N/A
2019,8,4,0,30,72,141,97,3,23.900000000000002,0.18,2.7,121,75.24,28.700000000000003,N/A
2019,8,4,1,0,24,38,27,0,24.200000000000003,0.18,2.6,115,80.89,27.8,N/A
2019,8,4,1,30,1,1,1,0,24.200000000000003,0.18,2.7,110,83.77,27.200000000000003,N/A
2019,8,4,2,0,0,0,0,3,24.200000000000003,0.18,2.8000000000000003,104,86.14,26.700000000000003,N/A
2019,8,4,2,30,0,0,0,3,24.200000000000003,0.18,2.6,101,88.28,26.3,N/A
2019,8,4,3,0,0,0,0,3,24.200000000000003,0.18,2.5,97,89.91,26,N/A
2019,8,4,3,30,0,0,0,3,24.200000000000003,0.18,2.3000000000000003,93,90.97,25.8,N/A
2019,8,4,4,0,0,0,0,3,24.200000000000003,0.18,2.2,90,92.21000000000001,25.6,N/A
2019,8,4,4,30,0,0,0,3,24.3,0.18,2.1,88,92.85000000000001,25.5,N/A
2019,8,4,5,0,0,0,0,3,24.200000000000003,0.18,2.1,86,93.27,25.400000000000002,N/A
2019,8,4,5,30,0,0,0,3,24.200000000000003,0.18,2.1,85,93.83,25.3,N/A
2019,8,4,6,0,0,0,0,3,24.200000000000003,0.18,2.1,83,94.45,25.200000000000003,N/A
2019,8,4,6,30,0,0,0,0,24.200000000000003,0.18,2.1,83,95.01,25.1,N/A
2019,8,4,7,0,0,0,0,0,24.3,0.18,2.1,83,95.39,25.1,N/A
2019,8,4,7,30,0,0,0,3,24.3,0.18,2.2,83,95.96000000000001,25,N/A
2019,8,4,8,0,0,0,0,3,24.3,0.18,2.2,84,96.14,25,N/A
2019,8,4,8,30,0,0,0,3,24.3,0.18,2.2,85,96.71000000000001,24.900000000000002,N/A
2019,8,4,9,0,0,0,0,3,24.3,0.18,2.3000000000000003,87,96.99000000000001,24.8,N/A
2019,8,4,9,30,0,0,0,3,24.3,0.18,2.3000000000000003,90,97.57000000000001,24.700000000000003,N/A
2019,8,4,10,0,0,0,0,4,24.200000000000003,0.18,2.2,93,96.85000000000001,24.700000000000003,N/A
2019,8,4,10,30,0,0,0,3,24.200000000000003,0.18,2.1,97,97.43,24.6,N/A
2019,8,4,11,0,0,0,0,3,24,0.18,2,101,97.22,24.5,N/A
2019,8,4,11,30,0,0,0,7,24,0.18,2.1,103,96.64,24.6,N/A
2019,8,4,12,0,2,0,2,4,24,0.18,2.1,105,95.33,24.8,N/A
2019,8,4,12,30,5,0,5,6,24,0.18,2.2,111,93.10000000000001,25.200000000000003,N/A
2019,8,4,13,0,9,0,9,8,23.900000000000002,0.18,2.3000000000000003,117,90.52,25.6,N/A
2019,8,4,13,30,24,0,24,4,23.900000000000002,0.18,2.4000000000000004,124,86.86,26.3,N/A
2019,8,4,14,0,44,0,44,4,23.8,0.18,2.4000000000000004,131,82.81,27,N/A
2019,8,4,14,30,56,0,56,3,23.8,0.18,2.2,134,79.5,27.700000000000003,N/A
2019,8,4,15,0,66,0,66,3,23.6,0.18,2.1,137,74.69,28.5,N/A
2019,8,4,15,30,143,3,145,3,23.6,0.18,2,132,71.33,29.3,N/A
2019,8,4,16,0,288,57,333,3,23.1,0.18,2,128,66.31,30.1,N/A
2019,8,4,16,30,402,178,553,3,23.1,0.18,2,122,63.35,30.900000000000002,N/A
2019,8,4,17,0,407,87,485,3,22.8,0.18,2.1,117,59.52,31.6,N/A
2019,8,4,17,30,429,240,653,3,22.8,0.18,2.1,110,57.21,32.300000000000004,N/A
2019,8,4,18,0,278,620,870,0,22.5,0.18,2.2,104,54.550000000000004,32.9,N/A
2019,8,4,18,30,241,686,902,0,22.5,0.18,2.2,99,53.29,33.300000000000004,N/A
2019,8,4,19,0,375,410,768,3,22.400000000000002,0.18,2.2,93,51.660000000000004,33.7,N/A
2019,8,4,19,30,452,120,565,3,22.400000000000002,0.18,2.4000000000000004,90,51.09,33.9,N/A
2019,8,4,20,0,445,151,582,3,22.200000000000003,0.18,2.6,87,50.06,34.1,N/A
