DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%]
4/4/2021,4,-1.4897,-0.3822,-1.9411,0.0825,0.0000,0.1085,18.2140,89.8783
4/4/2021,5,-1.5400,-0.3822,-2.0510,0.0411,0.0000,0.1459,17.9085,92.4233
4/4/2021,6,-0.8773,-0.1455,-1.1882,0.0628,0.1376,0.0397,17.5790,93.9317
4/4/2021,7,7.5797,-0.1854,7.9557,0.2003,0.1590,0.2165,18.3002,92.7333
4/4/2021,8,86.0563,0.4185,93.6087,0.8974,0.0343,0.7826,18.9390,90.4550
4/4/2021,9,364.5706,4.1039,244.9464,23.7500,0.4036,2.4680,20.5748,82.6008
4/4/2021,10,415.2821,4.0379,306.8899,88.8537,1.2745,8.5702,22.2398,72.8288
4/4/2021,11,474.8469,2.6364,318.6607,57.8431,0.5472,5.8547,23.2375,66.7440
4/4/2021,12,441.0611,2.0541,299.8516,54.7688,0.5308,6.5256,24.3500,59.4803
4/4/2021,13,511.9099,2.8592,413.9970,67.7220,0.6313,6.6323,25.1295,53.1195
4/4/2021,14,417.5044,2.7063,379.1560,57.0877,0.5208,5.6633,25.4792,51.6255
4/4/2021,15,382.2078,1.4302,322.5551,23.4394,0.3206,3.4554,25.1227,55.5885
4/4/2021,16,283.4463,1.8899,293.5826,13.9141,0.3272,4.3850,24.8847,56.2062
4/4/2021,17,297.4294,3.9479,275.2429,23.0325,0.5138,3.7515,24.6418,56.6750
4/4/2021,18,136.7382,2.3564,125.5841,9.6230,0.1373,1.6550,24.0082,57.7387
4/4/2021,19,34.6879,1.0661,30.2799,0.7787,0.0321,0.4049,23.1973,60.1957
4/4/2021,20,-1.7029,-0.3819,-2.4252,0.0641,0.0000,0.0128,21.7092,70.1737
4/4/2021,21,-1.6889,-0.3820,-2.2874,0.0000,0.0000,0.1100,20.5727,80.1092
4/4/2021,22,-1.6299,-0.3821,-2.0007,0.0647,0.0000,0.1754,20.0213,84.0850
4/4/2021,23,-1.5589,-0.3821,-1.9125,0.1093,0.0000,0.1207,19.6685,86.7550
4/5/2021,0,-1.6462,-0.3821,-2.0415,0.0625,0.0000,0.1873,19.3218,88.7750
4/5/2021,1,-1.2476,-0.3813,-1.8471,0.0350,0.0039,0.0775,19.2172,90.0667
4/5/2021,2,-1.4271,-0.3819,-1.8765,0.0840,0.0012,0.1013,19.1313,91.1767
4/5/2021,3,-1.6888,-0.3821,-2.3222,0.0034,0.0000,0.1480,18.5487,94.0917
4/5/2021,4,-1.2893,-0.3807,-1.9323,0.0277,0.0080,0.0710,18.1457,96.4083
4/5/2021,5,-1.1451,-0.3765,-1.7308,0.0794,0.0147,0.0631,17.8613,96.9933
4/5/2021,6,-0.7837,-0.0750,-1.1219,0.0981,0.1146,0.0303,17.8288,97.9967
4/5/2021,7,10.2418,0.0074,10.9548,0.2650,0.1092,0.3038,17.8243,98.0500
4/5/2021,8,81.7343,0.3614,89.2584,2.4759,0.0437,2.7048,18.5627,98.0450
4/5/2021,9,244.0398,3.0037,208.6076,28.7000,0.6136,10.4322,19.8307,94.2767
4/5/2021,10,403.8346,4.2853,279.1606,71.3409,0.9363,9.5553,21.7392,82.6023
4/5/2021,11,704.2473,4.2344,275.3121,70.2548,0.8552,7.3747,23.8197,67.0970
4/5/2021,12,841.5650,4.2322,334.0597,102.2109,0.8918,7.8594,25.3353,60.2537
4/5/2021,13,701.5986,4.1254,401.5750,143.6126,1.2936,13.7136,26.4240,57.6612
4/5/2021,14,555.7313,3.4836,406.1986,113.2269,1.2662,12.4606,26.7303,55.8398
4/5/2021,15,495.9015,3.5389,387.7431,101.5192,1.2069,10.5504,27.1598,55.3732
4/5/2021,16,408.8183,3.4427,301.5950,73.6678,0.7789,6.2635,27.3345,55.2228
4/5/2021,17,353.0509,4.1759,199.7148,42.8399,0.6941,3.9021,27.1767,56.4975
4/5/2021,18,257.0002,4.7654,134.8277,9.9063,0.2213,1.8389,26.6003,59.7595
4/5/2021,19,35.0184,1.4875,31.2474,2.6617,0.0894,0.5876,25.1052,66.7903
4/5/2021,20,-1.4807,-0.3816,-2.0697,0.0646,0.0012,0.0484,23.9540,72.7452
4/5/2021,21,-1.2366,-0.3791,-1.7879,0.0762,0.0125,0.0322,23.3467,79.2313
4/5/2021,22,-1.0196,-0.3013,-1.6468,0.0075,0.1261,0.1465,23.0287,81.5617
4/5/2021,23,-1.2902,-0.3509,-1.8320,0.0844,0.0462,0.0507,22.4073,85.7650
4/6/2021,0,-1.0663,-0.3094,-1.6370,0.0154,0.1114,0.1309,21.8893,88.3967
4/6/2021,1,-1.1413,-0.3624,-1.7698,0.0379,0.0393,0.0944,21.9233,88.8133
4/6/2021,2,-1.0518,-0.3506,-1.6329,0.0821,0.0598,0.0930,22.0513,89.1683
4/6/2021,3,-1.0134,-0.3733,-1.7563,0.0000,0.0257,0.0258,22.1633,88.7050
4/6/2021,4,-1.3712,-0.3820,-1.8595,0.1088,0.0000,0.1068,21.9467,89.7350
4/6/2021,5,-1.6890,-0.3820,-2.4544,0.0000,0.0000,0.0381,21.3957,92.9733
4/6/2021,6,-1.4414,-0.3820,-2.0099,0.0701,0.0000,0.0497,20.9457,95.8517
4/6/2021,7,10.0193,-0.2012,10.6446,0.3752,0.0429,0.4338,20.6983,96.2067
4/6/2021,8,93.0840,0.3914,101.6070,2.9016,0.0929,2.9129,21.2550,94.0633
4/6/2021,9,245.9076,1.6947,244.6348,33.6105,0.7983,11.8249,22.5787,87.5917
4/6/2021,10,444.8632,4.0773,356.3632,94.0508,1.2463,16.4636,24.5473,77.4030
4/6/2021,11,612.4796,4.3207,424.9657,109.2747,1.2577,15.0276,26.3377,67.6700
4/6/2021,12,681.4898,4.2882,459.8852,162.8189,1.3605,16.3911,27.1310,63.4713
4/6/2021,13,690.9900,4.2131,424.8716,142.7611,1.3210,15.3865,27.8527,59.4013
4/6/2021,14,813.3931,4.2971,345.3906,95.7313,0.8518,9.8677,28.4807,56.6500
4/6/2021,15,726.3585,4.7881,275.1405,83.3924,0.8416,7.1680,28.5520,56.3213
4/6/2021,16,522.7972,4.5512,258.4986,75.2863,0.8635,6.8235,28.2647,58.7263
4/6/2021,17,446.2426,5.4375,208.4274,27.3709,0.4403,3.6436,27.7713,61.7543
4/6/2021,18,137.6762,2.1830,112.1397,15.1638,0.4699,2.6912,26.5620,66.7770
4/6/2021,19,19.5858,0.1359,21.1109,0.5548,0.0885,0.5018,25.5007,70.9820
4/6/2021,20,-1.4595,-0.3818,-1.9534,0.0982,0.0000,0.0697,24.5477,75.9090
4/6/2021,21,-1.6736,-0.3818,-2.4507,0.0076,0.0000,0.0128,23.6177,82.6877
4/6/2021,22,-1.0320,-0.3730,-1.6865,0.0177,0.0280,0.0899,23.3857,85.8117
4/6/2021,23,-1.0130,-0.3318,-1.6222,0.0000,0.1166,0.1672,23.4710,86.7117
4/7/2021,0,-1.3475,-0.3810,-1.8526,0.1192,0.0039,0.1120,23.3710,86.9317
4/7/2021,1,-1.6366,-0.3819,-2.1348,0.0732,0.0000,0.2286,23.1503,87.9517
4/7/2021,2,-1.6789,-0.3819,-2.2902,0.0240,0.0000,0.1954,22.9180,88.7933
4/7/2021,3,-1.6419,-0.3819,-2.1739,0.0623,0.0000,0.2066,22.6830,89.9250
4/7/2021,4,-1.6176,-0.3820,-2.3328,0.0310,0.0000,0.0692,22.3080,90.5317
4/7/2021,5,-1.6689,-0.3820,-2.3757,0.0256,0.0000,0.0739,22.1983,91.2517
4/7/2021,6,-1.6882,-0.3820,-2.3253,0.0019,0.0000,0.1369,22.1227,91.4450
4/7/2021,7,18.3210,-0.3394,19.7260,0.6569,0.0274,0.7174,21.9757,92.1600
4/7/2021,8,145.4775,1.2005,151.9838,10.9419,0.4957,5.3309,22.7563,88.0783
4/7/2021,9,186.2730,0.9361,198.0020,13.2885,0.5148,7.9384,23.8320,83.5617
4/7/2021,10,332.9621,2.1709,330.2283,43.3867,0.8933,11.9402,24.9643,79.3780
4/7/2021,11,531.6584,4.2366,404.3224,107.2939,1.3407,11.4100,26.8828,71.5360
4/7/2021,12,668.8895,4.1424,413.7466,93.9535,0.8600,8.2849,28.4038,64.3437
4/7/2021,13,897.6307,3.6542,247.0884,14.0865,0.2295,1.6870,30.0362,57.9133
4/7/2021,14,837.9027,3.8657,306.0042,27.5615,0.2498,3.4377,31.3947,51.7635
4/7/2021,15,767.9268,3.8742,219.2687,4.5175,0.1336,0.7338,32.4902,47.8212
4/7/2021,16,623.4809,4.7310,177.6539,4.1733,0.1565,0.6163,33.7808,41.7747
4/7/2021,17,387.4490,4.8781,143.4318,7.2821,0.1384,0.7195,34.3348,36.1787
4/7/2021,18,226.2294,4.4235,146.3106,5.2139,0.1131,1.2747,34.1640,35.6862
4/7/2021,19,29.2604,1.2510,24.4047,0.9881,0.0793,0.4763,31.5847,52.0125
4/7/2021,20,-1.6191,-0.3662,-2.2798,0.0101,0.0160,0.0836,27.3358,72.5935
4/7/2021,21,-1.6576,-0.3816,-1.9919,0.0398,0.0000,0.2187,25.9592,78.3403
4/7/2021,22,-1.6039,-0.3817,-1.8184,0.1124,0.0000,0.1099,25.0967,83.4450
4/7/2021,23,-1.2469,-0.3818,-1.7924,0.1076,0.0000,0.0424,24.5533,86.7567
4/8/2021,0,-1.0864,-0.3814,-1.7749,0.0403,0.0023,0.0104,24.1733,88.7883
4/8/2021,1,-1.1561,-0.3812,-1.8270,0.0404,0.0027,0.0637,23.9333,90.0567
4/8/2021,2,-1.4616,-0.3804,-2.0694,0.0710,0.0058,0.1082,23.7667,90.3567
4/8/2021,3,-1.6884,-0.3819,-2.4772,0.0000,0.0000,0.0045,23.4993,91.5750
4/8/2021,4,-1.6892,-0.3819,-2.4572,0.0017,0.0000,0.0329,22.9443,93.6900
4/8/2021,5,-1.4236,-0.3554,-2.1231,0.0470,0.0119,0.0570,22.3775,95.6633
4/8/2021,6,-0.7557,-0.1918,-1.1114,0.1537,0.1546,0.0714,22.5058,96.7600
4/8/2021,7,9.6216,-0.0900,10.1642,0.2194,0.1410,0.2533,22.8692,94.5567
4/8/2021,8,96.7824,0.5196,105.4505,1.5644,0.0536,1.5623,23.3825,90.6817
4/8/2021,9,317.5314,3.0046,259.1365,23.9229,0.4054,5.3812,24.5042,83.8908
4/8/2021,10,497.0153,4.8669,271.7511,28.2520,0.5681,4.3597,25.6208,76.8417
4/8/2021,11,770.7555,4.0749,187.9112,2.4957,0.0845,0.3635,27.4317,67.3158
4/8/2021,12,883.1563,3.6700,179.7765,2.3252,0.1073,0.4697,29.4242,60.0658
4/8/2021,13,934.9621,3.3228,165.5261,1.8664,0.1087,0.2928,31.1542,48.8483
4/8/2021,14,892.3386,3.4477,164.4931,2.8262,0.1177,0.4420,32.5333,41.7733
4/8/2021,15,790.3530,3.9144,155.5534,1.9709,0.1012,0.3089,33.6250,35.2342
4/8/2021,16,642.3439,4.4526,145.5453,1.5283,0.1389,0.2254,34.4267,29.1017
4/8/2021,17,442.5577,4.6167,135.4306,1.2005,0.1072,0.1811,34.5708,30.6008
4/8/2021,18,228.7198,4.4618,103.3608,1.0665,0.0644,0.3622,33.5917,40.0450
4/8/2021,19,45.1101,1.5044,30.6058,0.6161,0.0451,0.3873,31.0725,49.7092
4/8/2021,20,-2.2332,-0.3814,-2.6025,0.0127,0.0000,0.1266,27.9633,62.1725
4/8/2021,21,-2.2872,-0.3816,-2.5377,0.0949,0.0000,0.1055,25.6175,72.5067
4/8/2021,22,-1.8241,-0.3818,-2.4789,0.1121,0.0000,0.0000,24.2033,80.3592
4/8/2021,23,-1.6628,-0.3818,-2.4091,0.0274,0.0000,0.0373,23.4767,85.6800
4/9/2021,0,-1.3400,-0.3819,-2.0820,0.0238,0.0000,0.0456,23.4875,89.3650
4/9/2021,1,-1.6500,-0.3819,-2.3639,0.0205,0.0000,0.0618,23.7800,88.5900
4/9/2021,2,-1.3898,-0.3819,-2.0746,0.0631,0.0000,0.0576,23.7733,88.4567
4/9/2021,3,-1.3785,-0.3819,-1.9272,0.1006,0.0000,0.1468,23.9325,88.2400
4/9/2021,4,-1.4768,-0.3819,-2.1131,0.0611,0.0000,0.1071,24.0507,88.5867
4/9/2021,5,-1.4532,-0.3819,-2.1382,0.0200,0.0000,0.1006,23.7690,90.6967
4/9/2021,6,-1.1022,-0.3819,-1.6625,0.0702,0.0000,0.0535,23.7207,92.3433
4/9/2021,7,10.5079,-0.2385,11.1033,0.4065,0.1499,0.4475,23.9417,91.3033
4/9/2021,8,94.7613,0.4035,102.5391,4.1192,0.1388,3.4859,24.4100,88.4533
4/9/2021,9,229.7340,1.9271,216.1572,37.9979,0.6683,10.2560,25.1505,84.0450
4/9/2021,10,543.2406,5.0091,318.7276,77.5094,0.9822,8.7040,26.5052,76.8982
4/9/2021,11,763.4138,4.2286,227.3070,11.6900,0.2002,1.7095,28.1692,70.2408
4/9/2021,12,864.1245,3.8203,214.4816,3.6325,0.0496,0.9176,29.8342,63.4282
4/9/2021,13,911.4498,3.4041,197.0752,1.9822,0.0887,0.4435,31.5955,56.3080
4/9/2021,14,878.3711,3.1458,176.3772,1.8902,0.0663,0.3838,33.5688,49.2685
4/9/2021,15,774.8899,3.4036,164.3620,1.5179,0.0880,0.2529,35.5313,39.6187
4/9/2021,16,621.0782,4.4993,164.9851,1.2261,0.0940,0.1621,36.7717,33.2510
4/9/2021,17,420.9179,4.8657,154.0800,1.0733,0.1059,0.1716,36.8867,34.4353
4/9/2021,18,207.9049,3.9979,111.8893,1.0202,0.0842,0.3886,34.7000,46.7470
4/9/2021,19,37.8905,1.0427,30.6077,0.5554,0.0437,0.4050,31.8787,56.1080
4/9/2021,20,-1.9797,-0.3814,-2.3952,0.0820,0.0000,0.0196,29.2363,66.1407
4/9/2021,21,-1.8005,-0.3815,-2.4773,0.1316,0.0000,0.0000,27.3803,74.0297
4/9/2021,22,-1.7266,-0.3817,-2.4781,0.0458,0.0000,0.0000,25.9150,81.8763
4/9/2021,23,-1.6879,-0.3818,-2.4788,0.0000,0.0000,0.0000,25.1090,86.8083
4/10/2021,0,-1.6881,-0.3818,-2.4791,0.0000,0.0000,0.0000,24.4703,90.6317
4/10/2021,1,-1.4474,-0.3808,-2.1823,0.0053,0.0050,0.0658,23.8553,94.6333
4/10/2021,2,-1.0256,-0.3802,-1.7516,0.0184,0.0068,0.0329,23.9437,95.5967
4/10/2021,3,-1.3798,-0.3819,-1.9704,0.0580,0.0000,0.1089,23.8253,95.2933
4/10/2021,4,-1.4318,-0.3819,-2.0388,0.0794,0.0000,0.1037,23.5903,96.2717
4/10/2021,5,-1.1166,-0.3562,-1.6887,0.0517,0.0287,0.1159,23.2813,97.3200
4/10/2021,6,-1.0564,-0.3252,-1.5029,0.0366,0.0601,0.1377,23.0380,97.8233
4/10/2021,7,14.2414,-0.1691,15.2612,0.2515,0.0996,0.2813,22.8690,97.8383
4/10/2021,8,71.3084,0.3812,77.8739,3.6497,0.0068,3.9939,22.9243,97.4067
4/10/2021,9,246.3409,2.3504,245.9363,22.0159,0.6145,9.2898,23.8350,92.3000
4/10/2021,10,587.2545,4.6763,236.8701,14.9441,0.1271,2.0116,26.1370,79.8048
4/10/2021,11,742.4582,4.1840,242.0612,3.5697,0.1113,0.6697,27.7962,71.0907
4/10/2021,12,796.2348,4.7545,320.0610,53.8347,0.5521,4.6173,28.6743,66.2453
4/10/2021,13,856.7293,4.3438,337.1918,49.6733,0.5691,4.2627,29.8502,60.6470
4/10/2021,14,769.3350,4.5027,394.2704,69.9501,0.5809,4.8378,31.6738,53.2718
4/10/2021,15,733.3043,4.6442,317.5430,29.1494,0.3368,2.1047,32.6527,48.4097
4/10/2021,16,605.6807,4.9889,212.0012,2.7222,0.1351,0.3743,32.5553,44.0528
4/10/2021,17,422.8662,5.0729,173.7087,1.3123,0.0755,0.3498,30.1105,52.7688
4/10/2021,18,224.2590,4.5255,118.7994,1.0062,0.0618,0.4564,28.3378,57.3212
4/10/2021,19,44.1524,1.3575,34.9157,0.6080,0.0405,0.4125,26.6103,62.0723
4/10/2021,20,-1.7527,-0.3817,-2.3323,0.1424,0.0000,0.0201,24.9237,67.8577
4/10/2021,21,-1.6995,-0.3818,-2.4791,0.0247,0.0000,0.0000,23.4380,69.7622
4/10/2021,22,-1.6884,-0.3819,-2.4796,0.0000,0.0000,0.0000,22.3260,76.5937
4/10/2021,23,-1.6887,-0.3819,-2.4792,0.0000,0.0000,0.0036,21.6258,83.7983
4/11/2021,0,-1.6890,-0.3820,-2.4325,0.0000,0.0000,0.0924,21.0742,88.0250
4/11/2021,1,-1.6891,-0.3820,-2.3505,0.0000,0.0000,0.1577,20.8455,90.1900
4/11/2021,2,-1.6859,-0.3821,-2.3189,0.0059,0.0000,0.1634,20.6343,91.7667
4/11/2021,3,-1.5995,-0.3821,-2.2077,0.0634,0.0000,0.1572,20.4975,92.9967
4/11/2021,4,-1.4841,-0.3819,-2.1016,0.0198,0.0012,0.1312,19.4652,93.4800
4/11/2021,5,-0.8587,-0.1187,-1.3674,0.0490,0.0790,0.1461,19.0888,94.3783
4/11/2021,6,-0.8205,-0.0611,-1.1689,0.1001,0.1123,0.0715,19.1240,99.6417
4/11/2021,7,11.9033,0.0486,12.7239,0.3468,0.0747,0.3952,19.3802,100.0000
4/11/2021,8,93.2621,0.3827,101.9378,1.6208,0.0027,1.7704,20.2175,99.3367
4/11/2021,9,319.8783,2.7247,282.0527,9.9816,0.2539,3.7204,21.9373,92.4400
4/11/2021,10,333.4982,2.5104,337.4223,13.5237,0.5001,5.1986,23.0748,84.8500
4/11/2021,11,508.2772,3.2103,419.5247,30.3461,0.4262,8.2866,23.9268,80.2317
4/11/2021,12,532.6984,3.0867,471.9953,37.5210,0.4376,7.2272,25.3902,72.5897
4/11/2021,13,611.3992,4.7751,512.0554,64.9002,0.7246,8.7793,26.6590,66.1927
4/11/2021,14,817.0213,4.6361,304.5351,29.4409,0.3628,3.4840,27.8728,60.2288
4/11/2021,15,760.1951,4.0114,215.4653,2.3415,0.1191,0.3342,29.1370,54.5565
4/11/2021,16,605.6142,4.4449,186.8649,1.3323,0.1184,0.2196,30.1300,50.2890
4/11/2021,17,430.2689,4.5806,156.8595,1.1020,0.0938,0.2179,30.5515,48.3137
4/11/2021,18,187.8100,3.6191,107.3739,3.4466,0.0836,0.7727,30.4973,49.7218
4/11/2021,19,35.8300,0.6292,34.6556,0.6513,0.0628,0.5167,28.3978,63.3695
4/11/2021,20,-1.6748,-0.3797,-2.4170,0.0053,0.0072,0.0279,26.0050,74.1777
4/11/2021,21,-1.6877,-0.3817,-2.3310,0.0000,0.0000,0.1581,24.3977,81.0698
4/11/2021,22,-1.6881,-0.3818,-2.3420,0.0000,0.0000,0.1589,23.5297,84.4883
4/11/2021,23,-1.6272,-0.3819,-2.3679,0.0204,0.0000,0.0284,23.0798,87.4967
4/12/2021,0,-1.6886,-0.3819,-2.4798,0.0000,0.0000,0.0000,22.7308,90.2317
4/12/2021,1,-1.3091,-0.3783,-1.9930,0.0087,0.0144,0.0703,22.3645,91.9217
4/12/2021,2,-1.0033,-0.2801,-1.4370,0.0270,0.1392,0.2058,22.9192,91.1283
4/12/2021,3,-1.0132,-0.2529,-1.5241,0.0000,0.1707,0.2182,23.1862,90.7983
4/12/2021,4,-1.0131,-0.3187,-1.6852,0.0000,0.1281,0.1292,23.2000,90.7733
4/12/2021,5,-1.0934,-0.3804,-1.7745,0.0616,0.0066,0.0063,23.0415,91.6117
4/12/2021,6,-1.3663,-0.3802,-1.9060,0.0367,0.0062,0.0738,22.6097,94.2950
4/12/2021,7,33.9069,0.1426,35.6124,0.7099,0.0279,0.6927,22.0877,96.6067
4/12/2021,8,171.1947,3.4871,150.3826,8.1969,0.2371,3.2848,22.7313,95.2383
4/12/2021,9,221.2192,1.5794,215.3255,18.7426,0.4385,8.2753,24.1110,89.5083
4/12/2021,10,382.4353,2.6028,303.8490,30.7281,0.3920,6.3550,25.6600,79.5188
4/12/2021,11,405.4756,2.3185,364.5839,31.1915,0.5341,7.1512,26.8083,72.1435
4/12/2021,12,520.6361,3.0589,458.4130,69.0997,0.7224,8.7958,28.1000,65.0357
4/12/2021,13,622.0515,3.9222,451.9887,90.4114,0.9827,9.2304,29.4057,59.6400
4/12/2021,14,810.1164,4.7427,330.0263,65.5434,0.7836,4.1917,29.9992,56.7123
4/12/2021,15,600.8682,4.5855,340.7503,61.0210,0.7768,4.2351,30.4715,54.6897
4/12/2021,16,611.0718,5.0636,272.6482,18.0355,0.3625,1.8910,30.6077,54.5808
4/12/2021,17,421.7540,4.8068,195.6548,2.4948,0.1290,0.5307,30.4640,55.5543
4/12/2021,18,220.1699,4.2502,131.5088,2.2561,0.0777,0.6662,30.0555,57.3492
4/12/2021,19,41.3482,1.1966,34.9553,0.7430,0.0355,0.4398,28.5522,64.4992
4/12/2021,20,-1.5896,-0.3816,-2.3025,0.0362,0.0000,0.0269,26.5645,74.1230
4/12/2021,21,-1.6876,-0.3817,-2.4784,0.0000,0.0000,0.0000,25.2067,81.9332
4/12/2021,22,-1.6881,-0.3818,-2.4788,0.0000,0.0000,0.0011,24.4255,87.5600
4/12/2021,23,-1.6498,-0.3818,-2.3833,0.0173,0.0000,0.0688,23.9727,90.7033
4/13/2021,0,-1.1676,-0.3549,-1.7418,0.0411,0.0591,0.1182,23.7140,93.5317
4/13/2021,1,-1.0130,-0.3087,-1.6654,0.0000,0.1303,0.1324,23.7430,94.0817
4/13/2021,2,-1.0162,-0.3490,-1.7280,0.0077,0.0824,0.0524,23.7953,93.9233
4/13/2021,3,-1.1314,-0.3766,-1.7933,0.0532,0.0190,0.0372,23.5910,94.3317
4/13/2021,4,-1.0115,-0.3032,-1.6310,0.0045,0.1293,0.1592,23.4213,95.2800
4/13/2021,5,-1.0065,-0.2139,-1.5667,0.0144,0.1674,0.1802,23.4553,94.9567
4/13/2021,6,-0.8945,-0.1470,-1.1304,0.1059,0.1589,0.0468,23.4563,95.2400
4/13/2021,7,11.9721,-0.0880,12.8149,0.2712,0.1591,0.3089,23.5780,94.7617
4/13/2021,8,38.5531,0.3469,41.8581,0.6427,0.0697,0.7025,23.7320,94.8800
4/13/2021,9,124.6601,0.3905,136.1958,1.0744,0.0048,1.1450,24.1830,93.4400
4/13/2021,10,183.4827,0.3977,199.8668,1.5161,0.0112,1.6166,25.0835,89.2767
4/13/2021,11,181.4544,0.3933,197.8529,1.1276,0.0098,1.2159,25.7307,85.8700
4/13/2021,12,182.5126,0.4853,198.9497,1.6213,0.0505,1.7546,25.8182,84.8800
4/13/2021,13,578.4305,3.6845,541.8904,29.9617,0.3092,4.7124,26.4868,80.6817
4/13/2021,14,729.4847,4.8956,495.9739,31.1020,0.3845,4.0092,28.4340,70.1975
4/13/2021,15,566.7693,4.5639,496.9660,36.3530,0.4430,4.0549,29.3193,66.9887
4/13/2021,16,124.1926,0.7624,136.9420,1.2298,0.0335,1.3540,29.0710,68.2083
4/13/2021,17,107.6712,0.5912,117.5318,1.0975,0.0412,1.2273,29.1333,67.9247
4/13/2021,18,92.8406,0.4758,100.1219,0.8849,0.0111,0.8623,28.6453,70.7393
4/13/2021,19,34.5401,0.2749,34.8981,0.5057,0.0465,0.4874,28.2473,72.3773
4/13/2021,20,-1.5162,-0.3816,-2.2068,0.0181,0.0000,0.0790,27.3743,75.1110
4/13/2021,21,-1.6875,-0.3817,-2.4226,0.0000,0.0000,0.1157,26.5663,76.9167
4/13/2021,22,-1.6877,-0.3817,-2.2229,0.0000,0.0000,0.2648,25.5898,79.9210
4/13/2021,23,-1.6881,-0.3818,-2.1723,0.0000,0.0000,0.2669,24.6133,84.7200
4/14/2021,0,-1.1667,-0.3818,-1.8396,0.0279,0.0000,0.0648,23.9487,90.7600
4/14/2021,1,-1.0138,-0.3310,-1.5017,0.0161,0.0841,0.1970,24.2303,92.8233
4/14/2021,2,-1.0128,-0.3330,-1.5909,0.0010,0.1093,0.2193,24.4563,92.3533
4/14/2021,3,-1.0117,-0.3082,-1.6406,0.0048,0.1332,0.1750,24.4453,92.4283
4/14/2021,4,-1.1012,-0.3502,-1.7265,0.0219,0.0566,0.1372,24.4067,91.6883
4/14/2021,5,-1.0129,-0.3305,-1.4948,0.0000,0.1137,0.2725,24.3967,92.3283
4/14/2021,6,-0.9617,-0.3209,-1.1375,0.0636,0.1125,0.0604,24.4813,92.9183
4/14/2021,7,4.1175,-0.1540,4.1777,0.1651,0.1674,0.1852,24.5693,92.9100
4/14/2021,8,38.5562,0.3303,41.8498,0.7942,0.0622,0.8721,24.9083,92.0167
4/14/2021,9,95.6054,0.3818,104.2832,2.2495,0.0000,2.4619,25.4133,91.1117
4/14/2021,10,180.9946,0.6528,197.2796,5.7252,0.1366,6.0283,26.3083,88.8467
4/14/2021,11,232.2365,0.7086,252.2890,6.1620,0.1292,5.4889,27.7250,82.1587
4/14/2021,12,517.1658,2.8711,478.8506,46.7774,0.5356,9.3159,28.9487,75.5192
4/14/2021,13,687.5360,4.0892,519.2772,45.0720,0.4811,6.7645,30.1515,69.0763
4/14/2021,14,584.7441,4.2273,472.6883,43.5009,0.5952,6.7127,31.5693,61.6003
4/14/2021,15,514.8368,3.7741,375.4604,59.5094,0.6403,6.3394,32.2485,58.8430
4/14/2021,16,393.4784,3.6780,313.4396,25.5147,0.3359,3.4007,32.8508,56.0550
4/14/2021,17,359.0271,4.5258,271.5401,9.7326,0.1544,1.9242,33.2438,54.2758
4/14/2021,18,117.6121,2.1102,112.2256,3.2231,0.0704,1.5105,32.8647,55.0543
4/14/2021,19,29.8883,0.6767,30.0404,0.5182,0.0653,0.5024,31.6510,60.6325
4/14/2021,20,-1.5880,-0.3556,-2.2790,0.0131,0.0290,0.0330,29.4687,67.9695
4/14/2021,21,-1.6869,-0.3815,-2.4758,0.0000,0.0000,0.0072,28.1670,72.9340
4/14/2021,22,-1.6873,-0.3816,-2.4730,0.0000,0.0000,0.0173,27.2253,77.6768
4/14/2021,23,-1.6876,-0.3817,-2.3648,0.0000,0.0000,0.1558,25.9187,86.1917
4/15/2021,0,-1.4437,-0.3665,-2.0132,0.0291,0.0261,0.1864,25.3625,90.6200
4/15/2021,1,-1.6783,-0.3818,-2.2627,0.0103,0.0000,0.2104,24.9472,93.9133
4/15/2021,2,-1.1404,-0.3748,-1.7480,0.0371,0.0201,0.0997,24.8978,95.4983
4/15/2021,3,-1.0127,-0.3364,-1.5457,0.0010,0.1006,0.2118,25.2293,94.7067
4/15/2021,4,-1.0127,-0.2376,-1.4698,0.0010,0.1536,0.2356,25.5000,94.3583
4/15/2021,5,-1.0121,-0.2821,-1.5672,0.0041,0.1462,0.1829,25.4998,94.4250
4/15/2021,6,-1.0108,-0.2813,-1.1912,0.0078,0.1472,0.1060,25.6000,93.3583
4/15/2021,7,3.6135,-0.1941,3.6248,0.1175,0.1650,0.1539,25.5635,92.2683
4/15/2021,8,32.8284,0.2611,35.5947,0.3869,0.1296,0.4175,25.4735,90.1883
4/15/2021,9,90.2837,0.3818,98.4636,1.7324,0.0000,1.8840,25.4593,89.2850
4/15/2021,10,125.2212,0.3818,136.5552,2.5175,0.0000,2.7394,25.9777,86.9167
4/15/2021,11,92.7226,0.3817,100.8054,1.6342,0.0000,1.7669,26.5607,83.5250
4/15/2021,12,75.1263,0.3815,81.5060,1.1283,0.0012,1.2039,26.8253,82.1800
4/15/2021,13,301.7628,1.2801,321.7029,5.4859,0.1304,3.7464,27.6333,78.2210
